Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Timestamp,day
20799.307999138622,12.0,9.0,584.9752000995439,180.0021354236099,109.82717568769988,84.46879752665853,259.34425830811574,126.61530918325303,1079.5068566285968,38.37734690669073,103.62624265341428,24.019010774578042,2108.7104967949745,53.88146766353734,3880.47004361962,7708.368317526003,58757.6548837722,1301.298001642929,108978.62218117394,9380.683225147144,391.33383939510895,57674.78554396798,2345.396482316733,86246.75862916565,2420.448398914783,7677.397154714105,80072.86527152201,253.29430093967835,1.0,1.0,0.0,0.0,36.0,57.0,8.59608737599291,12.02713543247891,55.51917179078035,418.19394246912924,457.3207191190929,160.73791127954746,35615.09870437721,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.109605170723194,473.42716390952154,597.217840039278,551.2674328353912,0.0,0.0,0.0,0.0,0.0,0.0,5.0,213.21046749510435,3.0,342.93812675801206,65535.0,65535.0,1.0,28.0,70189.9428056331,13211.972150582837,346592.9110036861,35778.91693309947,710602.5194234224,180765.9567605893,404281.73710301967,136044.3623235674,BENIGN,03/07/2017 08:00:10,Monday
3503557.475158312,12.0,14.0,315.4814182945947,242.14063859662812,1379.5600865131937,40.04312856874548,467.8349029132208,58.25280551970702,1195.1648294869549,89.71706092129489,269.96808727384513,57.61483305159791,14405.533649081788,83.80261004033545,11972.46957364174,2175.6409284122883,37536.3295634553,33.57701089060012,15634.056766764348,10676.527428893654,6499.96940532615,63128.36549294976,1022.284473188357,171107.68963487833,7444.584882625954,4826.4029139347285,56809.892746571124,2388.422679191346,1.0,1.0,0.0,0.0,29.0,30.0,28.571393308146497,6.473944906630754,37.146338930037174,430.91941283327907,334.243741908964,15.523040755294272,32651.596594778934,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.2371432763278,543.9988849543715,608.6092693086699,257.385544457078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,254.45485342931414,1.0,232.76273691218324,8192.0,8192.0,3.0,28.0,137268.2347171134,1072.506282156262,258366.61273811382,31445.859654590236,557955.5930436761,42881.46620508062,5648262.556448469,40735.43502686786,BENIGN,03/07/2017 08:00:11,Monday
1786429.5433546752,12.0,11.0,55.04830936766046,316.74291831211326,1393.434208369586,28.486973887670644,788.3683768680196,136.73838938833657,418.1900332788799,58.75324529027622,510.87084410116177,161.95684685006603,3108.6612253125545,63.357821437254934,39082.96099203176,33994.77788024803,14089.358565732033,168.02604495278322,57299.90369790059,11979.642399283419,2248.106997684456,89657.73489417785,2380.649497000571,64787.18186174554,13095.010879222897,450.52943182270764,347320.5176477714,267.6212494096501,1.0,0.0,0.0,0.0,36.0,58.0,73.43532286085397,45.839044291921745,40.71348893224459,511.47486306626155,438.40866104467403,112.52112279552769,39768.27350390777,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.8312657574846996,211.99175239012249,580.4685406676288,361.4568229135727,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2117.2693753165545,6.0,46.95397177951627,65535.0,16384.0,4.0,56.0,1137.1695461422155,2326.9176847558756,82114.24267104334,52948.22365777389,1607803.5995199997,356593.11282230035,72143.58741943126,1159612.6143906878,BENIGN,03/07/2017 08:00:12,Monday
238687.62524894698,14.0,10.0,141.3914902681267,54.945934199966516,559.5250074376175,49.80881525575736,589.7347368183538,173.41069506093677,636.4509132636786,33.52803418406941,796.72927314207,127.07679256595235,17844.57944682941,35.17584318092565,1566.1364135284107,3924.6533423800115,203784.54166199177,2655.07819634975,127642.73423712939,26286.30545929276,14065.709277994925,242794.16137681453,1346.4240163316992,22524.03849137082,1989.063819695911,1513.3703483888085,54754.88801390796,2377.9076607811717,0.0,1.0,0.0,0.0,50.0,27.0,1.3130098966921928,0.05200529737767183,47.81659457480569,734.0346556690623,131.567735578189,49.52052969313596,32366.289152107176,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.2705846571500219,569.3216239497949,403.73448956216373,742.1707804846867,0.0,0.0,0.0,0.0,0.0,0.0,7.0,49.363809643855625,3.0,258.72806449419863,16384.0,8192.0,0.0,20.0,243695.47630657352,10039.880087438432,140460.6075216811,10545.201934945537,1941655.1040652099,33319.45682720513,2675701.9473908143,110942.19018234102,BENIGN,03/07/2017 08:00:13,Monday
200678.98874966337,10.0,14.0,404.75344735424534,79.6123523401794,199.05063845916965,53.224674057985865,137.71875466515718,17.87326409839938,374.7683511117468,71.62356774423304,743.5071749146316,124.37135139929234,2412.05351141174,141.3625824134183,2750.1172762076585,1575.9964422253395,217058.7189799137,685.5369041853263,282208.34768009157,370.2668872855081,14995.211280856432,82243.36820257486,984.646242426714,8067.043973277096,20331.781227020467,3806.0557994893325,81450.24842528686,1412.8623185387337,1.0,0.0,0.0,0.0,22.0,48.0,2.588249448270403,59.667338304795436,32.25924726546514,402.828331525752,679.8425573578448,195.40426137557333,24470.610935255496,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.9008857225197435,262.85592090313025,690.9385998418638,255.30567123422853,0.0,0.0,0.0,0.0,0.0,0.0,10.0,322.8027040128551,7.0,181.40034375148784,8192.0,16384.0,2.0,36.0,57075.346083583056,3030.3981199952095,459563.9796719673,24372.37905332548,1841224.886512336,186633.89864649397,1214151.698693891,52088.29402336959,BENIGN,03/07/2017 08:00:14,Monday
202611.42283225706,9.0,10.0,1138.9536236794645,714.7350271262502,1159.576492295024,20.567370752377514,300.8035899322792,102.51208441241585,476.7011973815917,56.66311399660016,672.4887614699929,45.38261838396256,6977.913928343107,70.03175754233257,5961.110975386048,6970.936998267383,6907.089120812433,1021.9337525666658,59180.3485981092,2362.4318297387094,4262.735119676409,162377.9290769767,374.7497621817965,30966.695282308778,7202.480400764451,2290.6694478566437,6076.026548585827,725.0006709334837,1.0,0.0,0.0,0.0,54.0,48.0,7.0043546181574,9.215045285385946,51.815474920694655,309.03404602805426,237.31041900446917,63.35904478159753,2370.13098916528,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.11341742402523125,299.38126080995283,703.3596935180057,311.94898616169803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.6547543273486,9.0,33.97458449539392,65535.0,16384.0,3.0,36.0,78737.77199515689,9581.97843438345,169253.80485411198,20999.936954682864,1078221.9728359187,2832.4439296317814,5539631.316834173,112542.5521343191,BENIGN,03/07/2017 08:00:15,Monday
362753.72946047713,8.0,8.0,50.359180046856416,246.3025982267668,408.1339608116267,90.97217250784777,267.00057039995284,3.7541006259210308,1453.392568876132,97.43675155498647,420.6238939826013,133.57549681569722,11881.604668867529,0.42802538923133626,3760.614518412675,1629.5613907575937,138091.4085832796,99.00277160803459,99561.02341369425,8483.583438457692,2166.701205084723,184465.69982975704,817.2749294556661,21584.703118998674,4756.664373535291,6210.27590757,4479.154522046517,489.21101249346844,1.0,1.0,0.0,0.0,52.0,21.0,34.295415432212145,79.53233514132668,51.16089551142707,597.4080349164844,202.5384169214458,51.25010205266689,8113.16479016301,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.38861116572148613,421.91815182682893,108.82546525822244,333.21910060588147,0.0,0.0,0.0,0.0,0.0,0.0,11.0,126.33354163061706,2.0,41.35123371289367,16384.0,16384.0,2.0,28.0,231545.9699543517,5738.190774551975,70020.68489146918,5126.561601494926,12820.078539241798,91222.21879124579,1900437.4298463508,256305.24560697586,BENIGN,03/07/2017 08:00:16,Monday
743927.8308608545,14.0,7.0,83.47344415360148,175.4963053562489,1056.9111433771686,88.10271107403126,691.1860720304363,55.91485723899492,679.5679312998509,37.81713261382929,651.6056003764301,26.34024728929296,54800.199996195326,60.91365984976682,3810.586191485133,125.13848144681747,215321.2581517396,859.8934345734477,56370.61108498591,100.80165270475568,2550.604720024262,104810.33659183272,1140.837645780563,94182.1634174288,1645.740489902241,629.6006642257805,87333.2295650305,229.37932788907327,1.0,1.0,0.0,0.0,59.0,29.0,2.447576661462203,11.301197675418226,53.03784542221349,1365.2622219681587,769.7768434111894,83.01719807989369,27523.79549875753,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.492559064653049,611.4373153554973,712.4312550998785,464.1017656426905,0.0,0.0,0.0,0.0,0.0,0.0,6.0,474.1958500169495,9.0,1107.9011245070799,65535.0,8192.0,3.0,33.0,10974.733568205836,5303.820689044108,41072.02957858227,528.1165386722934,649447.6043053106,55558.29409876385,1199549.3047640203,87252.98732034846,BENIGN,03/07/2017 08:00:17,Monday
565537.0667803367,16.0,10.0,532.1127880862336,227.58075351426305,1374.4193317377587,88.0130630359765,504.48376460251757,27.388055627268848,1275.8576220639577,48.97294948343336,464.78515186356015,192.95891937272256,3160.6762319890086,39.27863703552358,5604.309792380627,506.9773771571282,133329.6784472588,1871.705743846299,74209.58594017544,519.086969588591,1695.7604734282536,101771.75505321425,736.1623914305162,103457.5152228409,8209.676367715538,14357.999713937143,248963.70465697974,1034.3364883715603,1.0,0.0,0.0,0.0,54.0,38.0,67.41701529758221,4.649666051674497,59.05095035631646,794.9436519436072,212.48094411293886,186.0114925562359,23620.315497646014,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.2477376456681708,417.8570266806933,358.30970276349615,165.2235717466168,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1176.4233862151957,5.0,176.83577023529878,16384.0,65535.0,4.0,22.0,40861.71893209895,656.2493351928576,16102.928185214221,55270.59350689496,1727488.2459716268,103676.75294733787,7702016.951894849,117413.93524877995,BENIGN,03/07/2017 08:00:18,Monday
344222.9925539415,13.0,6.0,174.17607412770496,76.86079233774794,893.5526670058985,84.46426031970147,655.6775171368258,124.85500096546262,1196.4221838955646,33.29209663538579,388.42859186614265,50.53932320745462,10095.309050529528,7.44234477222139,15591.288306828934,5353.12784049675,41495.238602551464,2327.252831349964,69903.9881243119,5006.642024693464,5755.761315017901,198597.02308177212,695.8153496571301,58319.20161888267,15525.495880044999,2070.195307058021,172847.1020617458,3628.6677926618304,1.0,1.0,0.0,0.0,55.0,58.0,14.595035254620553,46.066979579243025,55.1307158749084,300.8057434179992,754.904185516228,94.12713908306698,6262.4150149799225,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.5835199318337703,781.4417590497623,442.4214189256656,694.8944056663682,0.0,0.0,0.0,0.0,0.0,0.0,5.0,130.62189897431958,5.0,998.6978791954862,65535.0,8192.0,3.0,51.0,41580.202346922015,87.21294323236712,2465.167954513559,11658.697069851823,1561496.1631210013,91287.15879272237,4123922.1723452453,1156597.046376301,BENIGN,03/07/2017 08:00:19,Monday
946370.8738997987,13.0,8.0,92.98638208016816,109.694354122787,1294.6315162947603,78.6500739847078,173.94700060944302,49.73673341275868,677.8985246623688,23.97860329458191,209.87794507401526,165.3495687192568,1664.7646990812536,28.55771301709451,4415.775104002821,1204.5519559043535,56027.636641084646,598.8721537436833,119208.95850900107,8555.127181061842,3822.277328775761,5253.118066063537,2251.028787485686,60696.36635834872,3754.844297201506,3644.4344664138557,82987.45579610488,2177.221308986563,1.0,1.0,0.0,0.0,45.0,31.0,5.016471423547009,23.576699074448907,46.45309816448374,202.277289191472,233.6892040788219,57.74864925242538,13905.326670869437,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.278014098179165,577.1703753164155,90.30521874565842,359.0585216623049,0.0,0.0,0.0,0.0,0.0,0.0,5.0,550.6349779470441,1.0,119.43800382299248,8192.0,65535.0,2.0,23.0,447076.19855436357,983.0053580917403,2721.798729505337,51253.778739366404,884755.0948968583,111447.64037966097,817483.539540329,158159.05123832868,BENIGN,03/07/2017 08:00:20,Monday
150234.52872733868,13.0,7.0,98.27269788739044,289.87457612020603,352.4797093504622,70.76165566188777,730.106527774426,56.47963395052873,1488.4251136319435,41.91226612613918,762.7070368419617,184.03026258123842,17128.010538059414,37.13457745365946,2967.6528517014876,1357.6376448527171,35751.329347672916,883.9995774102804,105972.12060253165,11479.804131359544,2743.474427131792,101316.56120730979,4184.175360503176,201097.18895473066,6860.728008809864,2040.6519453219,69610.58514888861,345.26128073616314,1.0,1.0,0.0,0.0,43.0,27.0,33.846821236643756,84.88914398718518,28.56491087169641,1042.336550798661,454.385420950761,181.10824616386168,37649.98572106313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9452479694591893,416.1083753265239,663.9693789768844,514.8775703126373,0.0,0.0,0.0,0.0,0.0,0.0,5.0,537.611372876865,3.0,301.9368155580923,8192.0,16384.0,2.0,23.0,75531.66668435982,8171.214320436586,500332.634672207,1989.8215495794072,885947.2229374193,235971.072853539,1175305.5419089173,250095.2773669061,BENIGN,03/07/2017 08:00:21,Monday
345515.5120024023,8.0,12.0,339.2408492834832,177.844463311632,1367.437512095118,96.8231405892289,84.31635779265747,41.12605840342407,1264.3551680428227,85.58623523235798,494.63339177504145,34.35837271500737,19764.915448789594,31.598317405277264,8003.6586943120765,806.3402575350335,78245.20033314974,1308.584097867519,790.4837673289275,2857.69487312937,3705.843631945617,73656.27569006995,1261.0799951293916,15570.526015371603,1946.0973231917758,8010.483394126937,144625.58384364605,4179.934180240159,0.0,1.0,0.0,0.0,49.0,26.0,115.09173051204127,13.415341285041187,41.81795849588384,551.3168841636764,609.0627282321775,179.0394769273402,27877.593079139577,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6329483640785201,180.33486242721733,134.60597097106648,441.0051881081125,0.0,0.0,0.0,0.0,0.0,0.0,2.0,141.01741524021062,5.0,12.848522702246495,16384.0,16384.0,3.0,27.0,115939.11650554604,7514.60996582209,1714.3583344892018,23206.389326090597,833775.1244531688,158278.04324867018,941288.2081595877,131384.1125797553,BENIGN,03/07/2017 08:00:22,Monday
